timestamp,open,high,low,close,volume
2025-03-10 16:53:00,80295.5,80329.6,80207.0,80216.5,96.031
2025-03-10 16:53:00,80295.5,80329.6,80207.0,80217.2,97.205
2025-03-10 16:53:00,80295.5,80329.6,80207.0,80217.2,97.537
2025-03-10 16:53:00,80295.5,80329.6,80207.0,80222.1,98.693
2025-03-10 16:53:00,80295.5,80329.6,80207.0,80239.9,104.526
2025-03-10 16:53:00,80295.5,80329.6,80207.0,80215.7,108.119
2025-03-10 16:53:00,80295.5,80329.6,80207.0,80224.0,109.977
2025-03-10 16:53:00,80295.5,80329.6,80207.0,80216.0,112.789
2025-03-10 16:53:00,80295.5,80329.6,80207.0,80214.2,117.568
2025-03-10 16:53:00,80295.5,80329.6,80207.0,80220.0,118.721
2025-03-10 16:53:00,80295.5,80329.6,80207.0,80223.5,119.029
2025-03-10 16:53:00,80295.5,80329.6,80207.0,80220.0,120.362
2025-03-10 16:53:00,80295.5,80329.6,80207.0,80210.0,122.511
2025-03-10 16:53:00,80295.5,80329.6,80207.0,80217.9,123.099
2025-03-10 16:53:00,80295.5,80329.6,80207.0,80217.9,126.312
2025-03-10 16:53:00,80295.5,80329.6,80207.0,80216.2,132.565
2025-03-10 16:53:00,80295.5,80329.6,80207.0,80210.0,132.798
2025-03-10 16:53:00,80295.5,80329.6,80207.0,80210.1,133.192
2025-03-10 16:53:00,80295.5,80329.6,80207.0,80220.0,134.232
2025-03-10 16:53:00,80295.5,80329.6,80207.0,80210.1,134.543
2025-03-10 16:53:00,80295.5,80329.6,80207.0,80210.1,134.95
2025-03-10 16:53:00,80295.5,80329.6,80207.0,80235.2,141.677
2025-03-10 16:53:00,80295.5,80329.6,80207.0,80242.5,141.819
2025-03-10 16:53:00,80295.5,80329.6,80207.0,80237.5,142.185
2025-03-10 16:53:00,80295.5,80329.6,80207.0,80210.0,146.086
2025-03-10 16:53:00,80295.5,80329.6,80173.6,80173.6,159.087
2025-03-10 16:53:00,80295.5,80329.6,80173.6,80202.9,161.962
2025-03-10 16:53:00,80295.5,80329.6,80173.6,80223.7,163.34
2025-03-10 16:53:00,80295.5,80329.6,80173.6,80199.3,164.525
2025-03-10 16:53:00,80295.5,80329.6,80173.6,80211.5,164.717
2025-03-10 16:53:00,80295.5,80329.6,80173.6,80211.6,165.039
2025-03-10 16:53:00,80295.5,80329.6,80173.6,80220.8,166.048
2025-03-10 16:53:00,80295.5,80329.6,80173.6,80231.7,167.142
2025-03-10 16:53:00,80295.5,80329.6,80173.6,80236.1,167.34
2025-03-10 16:54:00,80236.1,80280.6,80236.1,80278.8,72.26
2025-03-10 16:54:00,80236.1,80294.4,80236.1,80292.4,76.093
2025-03-10 16:54:00,80236.1,80314.1,80236.1,80308.2,84.854
2025-03-10 16:54:00,80236.1,80314.1,80236.1,80304.1,85.302
2025-03-10 16:54:00,80236.1,80314.1,80236.1,80302.1,92.771
2025-03-10 16:54:00,80236.1,80316.8,80236.1,80316.8,100.356
2025-03-10 16:54:00,80236.1,80345.2,80236.1,80345.2,104.066
2025-03-10 16:54:00,80236.1,80379.3,80236.1,80376.2,178.288
2025-03-10 16:54:00,80236.1,80384.9,80236.1,80384.1,182.339
2025-03-10 16:54:00,80236.1,80384.9,80236.1,80384.1,182.442
2025-03-10 16:54:00,80236.1,80384.9,80236.1,80380.1,182.933
2025-03-10 16:54:00,80236.1,80384.9,80236.1,80378.7,183.38
2025-03-10 16:54:00,80236.1,80386.0,80236.1,80386.0,197.737
2025-03-10 16:54:00,80236.1,80404.3,80236.1,80404.2,204.782
2025-03-10 16:54:00,80236.1,80409.7,80236.1,80394.0,205.627
2025-03-10 16:54:00,80236.1,80409.7,80236.1,80399.3,206.372
2025-03-10 16:54:00,80236.1,80409.7,80236.1,80393.5,206.469
2025-03-10 16:54:00,80236.1,80420.0,80236.1,80417.6,214.41
2025-03-10 16:54:00,80236.1,80424.7,80236.1,80424.6,220.215
2025-03-10 16:54:00,80236.1,80424.7,80236.1,80420.3,220.342
2025-03-10 16:54:00,80236.1,80424.7,80236.1,80395.4,221.518
2025-03-10 16:54:00,80236.1,80424.7,80236.1,80374.7,222.148
2025-03-10 16:54:00,80236.1,80424.7,80236.1,80356.5,222.816
2025-03-10 16:54:00,80236.1,80424.7,80236.1,80360.0,225.108
2025-03-10 16:54:00,80236.1,80424.7,80236.1,80365.6,225.319
2025-03-10 16:54:00,80236.1,80424.7,80236.1,80362.2,225.82
2025-03-10 16:54:00,80236.1,80424.7,80236.1,80354.2,226.174
2025-03-10 16:54:00,80236.1,80424.7,80236.1,80360.1,228.341
2025-03-10 16:54:00,80236.1,80424.7,80236.1,80365.3,228.572
2025-03-10 16:54:00,80236.1,80424.7,80236.1,80388.4,229.532
2025-03-10 16:54:00,80236.1,80424.7,80236.1,80370.8,229.637
2025-03-10 16:54:00,80236.1,80424.7,80236.1,80370.8,229.665
2025-03-10 16:54:00,80236.1,80424.7,80236.1,80378.2,229.969
2025-03-10 16:54:00,80236.1,80424.7,80236.1,80361.9,231.365
2025-03-10 16:54:00,80236.1,80424.7,80236.1,80372.0,232.174
2025-03-10 16:54:00,80236.1,80424.7,80236.1,80371.9,232.227
2025-03-10 16:54:00,80236.1,80424.7,80236.1,80355.0,235.229
2025-03-10 16:54:00,80236.1,80424.7,80236.1,80330.2,240.338
2025-03-10 16:54:00,80236.1,80424.7,80236.1,80350.1,241.233
2025-03-10 16:54:00,80236.1,80424.7,80236.1,80358.3,241.422
2025-03-10 16:54:00,80236.1,80424.7,80236.1,80362.9,242.682
2025-03-10 16:54:00,80236.1,80424.7,80236.1,80378.0,246.288
2025-03-10 16:54:00,80236.1,80424.7,80236.1,80371.3,246.593
2025-03-10 16:54:00,80236.1,80424.7,80236.1,80360.4,246.655
2025-03-10 16:54:00,80236.1,80424.7,80236.1,80356.0,247.131
2025-03-10 16:54:00,80236.1,80424.7,80236.1,80368.7,247.608
2025-03-10 16:54:00,80236.1,80424.7,80236.1,80375.6,248.486
2025-03-10 16:54:00,80236.1,80424.7,80236.1,80368.8,248.687
2025-03-10 16:54:00,80236.1,80424.7,80236.1,80345.7,251.774
2025-03-10 16:54:00,80236.1,80424.7,80236.1,80330.2,252.803
2025-03-10 16:54:00,80236.1,80424.7,80236.1,80330.3,253.085
2025-03-10 16:54:00,80236.1,80424.7,80236.1,80316.8,254.889
2025-03-10 16:54:00,80236.1,80424.7,80236.1,80316.7,255.015
2025-03-10 16:54:00,80236.1,80424.7,80236.1,80319.0,255.121
2025-03-10 16:54:00,80236.1,80424.7,80236.1,80327.1,258.183
2025-03-10 16:54:00,80236.1,80424.7,80236.1,80343.1,259.539
2025-03-10 16:54:00,80236.1,80424.7,80236.1,80333.1,262.945
2025-03-10 16:54:00,80236.1,80424.7,80236.1,80333.1,263.316
2025-03-10 16:54:00,80236.1,80424.7,80236.1,80333.9,265.425
2025-03-10 16:54:00,80236.1,80424.7,80236.1,80338.6,265.43
2025-03-10 16:55:00,80338.6,80339.8,80300.1,80300.1,2.23
2025-03-10 16:55:00,80338.6,80339.8,80300.1,80305.5,2.242
2025-03-10 16:55:00,80338.6,80339.8,80300.0,80308.2,2.55
2025-03-10 16:55:00,80338.6,80339.8,80300.0,80320.0,2.71
2025-03-10 16:55:00,80338.6,80339.8,80300.0,80312.0,2.908
2025-03-10 16:55:00,80338.6,80349.9,80300.0,80349.9,5.209
2025-03-10 16:55:00,80338.6,80360.0,80300.0,80360.0,7.639
2025-03-10 16:55:00,80338.6,80363.2,80300.0,80346.2,8.079
2025-03-10 16:55:00,80338.6,80363.2,80300.0,80357.5,8.091
2025-03-10 16:55:00,80338.6,80363.2,80300.0,80336.1,9.559
2025-03-10 16:55:00,80338.6,80363.2,80300.0,80306.0,11.033
2025-03-10 16:55:00,80338.6,80363.2,80300.0,80300.3,12.11
2025-03-10 16:55:00,80338.6,80363.2,80300.0,80300.0,16.243
2025-03-10 16:55:00,80338.6,80363.2,80290.0,80290.1,17.034
2025-03-10 16:55:00,80338.6,80363.2,80282.0,80282.0,17.607
2025-03-10 16:55:00,80338.6,80363.2,80274.0,80282.0,17.766
2025-03-10 16:55:00,80338.6,80363.2,80274.0,80299.0,20.535
2025-03-10 16:55:00,80338.6,80363.2,80273.7,80274.8,22.102
2025-03-10 16:55:00,80338.6,80363.2,80273.7,80288.4,22.839
2025-03-10 16:55:00,80338.6,80363.2,80273.7,80276.4,22.845
2025-03-10 16:55:00,80338.6,80363.2,80264.0,80264.0,23.07
2025-03-10 16:55:00,80338.6,80363.2,80263.9,80273.4,24.36
2025-03-10 16:55:00,80338.6,80363.2,80263.9,80291.9,25.609
2025-03-10 16:55:00,80338.6,80363.2,80263.9,80285.9,26.503
2025-03-10 16:55:00,80338.6,80363.2,80263.9,80290.2,26.697
2025-03-10 16:55:00,80338.6,80363.2,80263.9,80284.2,29.125
2025-03-10 16:55:00,80338.6,80363.2,80263.9,80284.2,31.194
2025-03-10 16:55:00,80338.6,80363.2,80263.9,80292.3,31.434
2025-03-10 16:55:00,80338.6,80363.2,80263.9,80297.4,32.222
2025-03-10 16:55:00,80338.6,80363.2,80263.9,80297.5,32.415
2025-03-10 16:55:00,80338.6,80363.2,80263.9,80279.9,32.63
2025-03-10 16:55:00,80338.6,80363.2,80263.8,80263.9,32.683
2025-03-10 16:55:00,80338.6,80363.2,80263.8,80272.1,32.871
2025-03-10 16:55:00,80338.6,80363.2,80240.5,80242.9,33.475
2025-03-10 16:55:00,80338.6,80363.2,80234.4,80234.5,34.142
2025-03-10 16:55:00,80338.6,80363.2,80233.0,80233.0,34.247
2025-03-10 16:55:00,80338.6,80363.2,80230.9,80241.0,37.535
2025-03-10 16:55:00,80338.6,80363.2,80230.9,80252.0,40.197
2025-03-10 16:55:00,80338.6,80363.2,80230.9,80268.2,40.494
2025-03-10 16:55:00,80338.6,80363.2,80230.9,80275.6,42.256
2025-03-10 16:55:00,80338.6,80363.2,80230.9,80275.2,42.502
2025-03-10 16:55:00,80338.6,80363.2,80230.9,80270.5,42.868
2025-03-10 16:55:00,80338.6,80363.2,80230.9,80264.0,43.486
2025-03-10 16:55:00,80338.6,80363.2,80230.9,80275.5,44.37
2025-03-10 16:55:00,80338.6,80363.2,80230.9,80260.1,45.225
2025-03-10 16:55:00,80338.6,80363.2,80230.9,80260.0,45.384
2025-03-10 16:55:00,80338.6,80363.2,80230.9,80261.1,45.991
2025-03-10 16:55:00,80338.6,80363.2,80230.9,80280.0,47.023
2025-03-10 16:55:00,80338.6,80363.2,80230.9,80290.0,47.734
2025-03-10 16:55:00,80338.6,80363.2,80230.9,80309.3,51.115
2025-03-10 16:55:00,80338.6,80363.2,80230.9,80279.6,52.083
2025-03-10 16:55:00,80338.6,80363.2,80230.9,80280.0,52.215
2025-03-10 16:55:00,80338.6,80363.2,80230.9,80276.2,52.637
2025-03-10 16:55:00,80338.6,80363.2,80230.9,80268.1,55.252
2025-03-10 16:55:00,80338.6,80363.2,80230.9,80271.6,56.076
2025-03-10 16:55:00,80338.6,80363.2,80230.9,80287.1,59.087
2025-03-10 16:55:00,80338.6,80363.2,80230.9,80287.2,59.115
2025-03-10 16:55:00,80338.6,80363.2,80230.9,80281.9,60.196
2025-03-10 16:55:00,80338.6,80363.2,80230.9,80274.6,60.444
2025-03-10 16:55:00,80338.6,80363.2,80230.9,80274.5,60.474
2025-03-10 16:56:00,80274.5,80274.5,80248.4,80248.4,0.493
2025-03-10 16:56:00,80274.5,80274.5,80248.4,80262.2,0.757
2025-03-10 16:56:00,80274.5,80274.5,80248.0,80248.0,1.126
2025-03-10 16:56:00,80274.5,80274.5,80244.7,80262.3,1.387
2025-03-10 16:56:00,80274.5,80274.5,80244.7,80263.9,1.494
2025-03-10 16:56:00,80274.5,80274.5,80244.7,80260.0,3.027
2025-03-10 16:56:00,80274.5,80274.5,80244.1,80244.1,3.568
2025-03-10 16:56:00,80274.5,80274.5,80244.1,80252.0,3.89
2025-03-10 16:56:00,80274.5,80274.5,80240.0,80250.6,6.789
2025-03-10 16:56:00,80274.5,80274.5,80240.0,80240.0,8.958
2025-03-10 16:56:00,80274.5,80274.5,80200.9,80200.9,14.909
2025-03-10 16:56:00,80274.5,80274.5,80195.1,80195.1,15.527
2025-03-10 16:56:00,80274.5,80274.5,80175.1,80177.8,22.089
2025-03-10 16:56:00,80274.5,80274.5,80155.8,80164.4,32.305
2025-03-10 16:56:00,80274.5,80274.5,80143.9,80143.9,42.435
2025-03-10 16:56:00,80274.5,80274.5,80143.9,80158.3,45.579
2025-03-10 16:56:00,80274.5,80274.5,80143.9,80169.6,46.19
2025-03-10 16:56:00,80274.5,80274.5,80143.9,80176.1,49.418
2025-03-10 16:56:00,80274.5,80274.5,80143.9,80186.3,50.287
2025-03-10 16:56:00,80274.5,80274.5,80143.9,80179.8,51.14
2025-03-10 16:56:00,80274.5,80274.5,80143.9,80180.0,51.625
2025-03-10 16:56:00,80274.5,80274.5,80143.9,80186.9,52.591
2025-03-10 16:56:00,80274.5,80274.5,80143.9,80186.9,53.086
2025-03-10 16:56:00,80274.5,80274.5,80143.9,80170.6,54.993
2025-03-10 16:56:00,80274.5,80274.5,80143.9,80170.5,57.455
2025-03-10 16:56:00,80274.5,80274.5,80143.9,80157.8,66.446
2025-03-10 16:56:00,80274.5,80274.5,80143.9,80150.0,68.051
2025-03-10 16:56:00,80274.5,80274.5,80136.7,80136.8,72.962
2025-03-10 16:56:00,80274.5,80274.5,80100.0,80100.0,96.762
2025-03-10 16:56:00,80274.5,80274.5,80078.5,80099.6,108.876
2025-03-10 16:56:00,80274.5,80274.5,80078.5,80121.9,114.334
2025-03-10 16:56:00,80274.5,80274.5,80078.5,80122.2,115.7
